#{"t_start": 1736966677.3145978, "env_id": "None"}
r,l,t
21.97063,150,3640.571393
24.232831,169,3642.13676
20.643523,135,3643.66031
24.230901,167,3645.237149
27.883122,203,3646.850087
21.326584,140,3648.396436
26.985394,194,3650.874689
26.243867,194,3652.43698
28.616883,212,3654.036436
19.669011,128,3655.549529
21.264142,143,3657.102367
24.160151,169,3658.666087
26.880287,193,3660.246106
21.978846,152,3661.792204
17.990193,113,3663.287558
23.203813,160,3664.831953
23.112589,159,3666.380316
23.770351,165,3667.954503
21.554838,145,3670.415099
19.924028,130,3671.919503
18.178671,114,3673.421074
26.102976,184,3674.969223
24.041579,166,3676.518945
20.99497,143,3678.050848
20.095795,130,3679.583755
21.084855,141,3681.118152
24.205766,169,3682.662071
25.252316,178,3684.235192
23.357381,161,3685.797808
19.794036,132,3687.339848
22.822957,157,3688.877833
25.532599,179,3690.464767
21.192835,141,3692.865945
25.564165,182,3694.432071
13.307676,174,3696.012774
22.814436,156,3697.57607
23.209044,162,3699.100384
19.189212,121,3700.609525
28.172479,206,3702.205648
21.041301,138,3703.743877
19.034173,221,3705.350522
20.294915,131,3706.885422
21.896112,146,3708.431702
24.898532,172,3710.011545
19.46559,243,3712.574593
25.093167,174,3714.118391
18.20795,114,3715.623827
21.124641,141,3717.164541
28.186065,208,3718.760118
21.975973,149,3720.307756
27.409841,194,3721.897943
25.024064,176,3723.462306
22.995496,156,3725.028037
23.770886,164,3726.58651
19.082196,227,3728.210896
23.271167,158,3729.761167
24.220769,169,3732.18897
18.590079,245,3733.815881
29.097085,218,3735.448084
24.224865,174,3737.033776
28.208687,206,3738.645633
21.513958,144,3740.199802
20.179703,133,3741.716804
19.739309,127,3743.235729
22.876329,156,3744.79169
23.374596,166,3746.360829
25.052825,173,3747.913956
23.812462,164,3749.47064
22.381697,157,3751.904627
22.121633,148,3753.453956
23.218453,158,3754.994864
25.264456,177,3756.579733
22.51749,153,3758.150973
24.77556,177,3759.72751
27.958713,202,3761.320515
22.89255,156,3762.877543
22.868662,158,3764.445538
22.921998,156,3765.994859
20.104759,131,3767.536015
21.364574,141,3769.088793
19.002884,125,3770.612658
18.843426,120,3773.044367
24.202197,169,3774.607059
18.436215,119,3776.089645
25.115592,181,3777.649494
21.784168,148,3779.170482
22.336354,152,3780.723017
26.97389,191,3782.304789
20.324159,133,3783.834217
18.835643,120,3785.359672
10.502466,163,3786.915407
20.950756,141,3788.463662
22.270043,150,3790.004292
23.994917,165,3791.566683
22.182462,255,3794.122962
26.943171,192,3795.696094
24.569678,173,3797.278194
25.046585,178,3798.845882
27.35114,202,3800.454905
23.298285,159,3801.995882
25.6273,185,3803.594176
26.361881,187,3805.190388
20.091433,131,3806.718295
27.635194,201,3808.321579
25.460964,177,3809.896186
28.68853,210,3812.420151
24.126303,166,3813.93982
26.864281,190,3815.503238
20.297486,132,3817.004871
23.034674,157,3818.543992
24.203593,175,3820.129364
21.016199,144,3821.660491
27.405829,196,3823.265102
24.787783,173,3824.835491
26.638979,187,3826.4213
28.182328,205,3828.027095
21.903576,147,3829.586252
23.769888,163,3832.067577
25.633336,184,3833.632314
21.108467,140,3835.179651
25.005085,173,3836.7249
18.923058,219,3838.333837
22.338863,156,3839.872828
27.32234,198,3841.45451
26.992891,191,3843.026803
20.651894,140,3844.563837
20.625424,137,3846.115291
21.313355,146,3847.66609
23.103184,162,3849.23375
26.450654,187,3851.656947
29.113014,212,3853.248332
22.994646,156,3854.791262
21.939138,150,3856.31878
19.730855,127,3857.833023
26.060223,187,3859.405709
25.106817,179,3860.978775
21.20182,241,3862.591871
21.561812,144,3864.148002
26.94578,197,3865.7493
21.939285,148,3867.276726
18.180819,122,3868.778131
23.83223,165,3870.336214
19.171224,125,3872.74226
24.729395,173,3874.296993
21.076116,138,3875.841203
18.903239,120,3877.341134
23.972669,168,3878.905064
18.834102,120,3880.39947
21.568233,143,3881.895527
28.653705,206,3883.477136
28.152211,204,3885.071445
27.720434,205,3886.671858
25.435252,184,3888.234151
21.947695,147,3889.778042
28.665412,208,3892.274084
21.99187,150,3893.80561
26.990863,193,3895.380236
27.363313,194,3896.962139
26.911965,190,3898.543248
19.927105,130,3900.061536
24.460748,169,3901.635213
26.851333,197,3903.193783
19.722496,131,3904.734176
25.939226,184,3906.301495
23.702629,162,3907.864496
26.231043,190,3909.442365
27.380373,197,3911.971372
24.264132,170,3913.526824
25.249607,179,3915.121434
26.854015,193,3916.697033
17.985504,114,3918.221246
23.19905,168,3919.788622
21.157583,141,3921.310363
21.071042,141,3922.873154
19.023554,122,3924.392597
26.656317,191,3925.993175
26.110107,185,3927.584592
24.060133,165,3929.152493
17.999134,113,3930.671153
21.903117,148,3933.067111
19.765357,133,3934.570313
27.602438,198,3936.180048
27.868686,198,3937.782923
19.800077,139,3939.329966
21.999145,148,3940.886125
27.334508,200,3942.471776
22.012024,148,3944.018834
19.697342,128,3945.543225
20.990578,137,3947.073621
27.292589,200,3948.675217
23.553314,160,3950.24861
29.117781,212,3952.74492
23.508337,161,3954.283601
19.736212,130,3955.819275
26.822386,197,3957.428032
24.215238,170,3959.006631
25.097414,177,3960.568635
28.683374,209,3962.178754
18.145393,115,3963.703279
22.903594,157,3965.241518
18.009694,238,3966.895212
21.034112,149,3968.41813
24.736755,172,3969.990981
25.761296,183,3972.463964
27.262258,198,3974.050509
25.535977,188,3975.645112
27.079504,192,3977.24648
26.971176,193,3978.856498
22.532514,154,3980.390493
22.91759,155,3981.940686
28.213198,205,3983.526471
23.275521,160,3985.094673
23.837053,166,3986.652673
25.104592,178,3988.231642
26.012756,183,3989.787623
22.542941,156,3992.224899
18.485529,116,3993.739342
25.415949,178,3995.311692
25.945105,186,3996.891569
26.958905,195,3998.497325
24.899565,173,4000.087437
27.349969,195,4001.665714
23.499751,160,4003.209399
20.558036,135,4004.738395
18.99145,124,4006.263428
20.073866,131,4007.80431
25.708817,179,4009.375642
25.456588,181,4011.852012
27.671153,200,4013.433527
20.135765,135,4014.970901
21.630292,145,4016.515033
19.046192,224,4018.123718
26.618369,190,4019.692613
25.985125,186,4021.271207
19.278817,125,4022.792652
19.478902,231,4024.410796
21.020289,140,4025.94804
19.963959,131,4027.468023
25.454204,179,4029.047669
21.546932,253,4031.609957
26.663294,190,4033.17653
21.323647,145,4034.717568
21.07852,139,4036.24767
21.963813,148,4037.764291
23.200019,163,4039.315562
20.144371,135,4040.85371
23.668312,162,4042.413578
24.989549,175,4043.996936
21.776145,147,4045.552433
22.005408,147,4047.097324
19.387381,124,4048.625607
24.078676,168,4050.18954
25.966276,185,4052.646145
26.447546,191,4054.228029
23.663019,162,4055.791985
18.855046,229,4057.425696
20.662098,239,4059.072236
21.123058,143,4060.599888
19.805321,251,4062.239162
23.538665,164,4063.793481
22.811014,155,4065.359696
12.999398,219,4066.989105
22.544636,154,4068.540731
26.440498,187,4071.001534
19.731831,128,4072.515869
22.794553,154,4074.078071
26.983247,191,4075.659417
27.320165,206,4077.257629
26.008352,182,4078.802935
24.003885,164,4080.350076
21.965521,150,4081.902218
24.162492,169,4083.470924
26.456166,187,4085.053513
19.485852,229,4086.651293
26.843859,196,4089.123838
19.115891,121,4090.618749
21.158448,144,4092.159389
24.807269,173,4093.745308
24.023972,166,4095.302687
20.9778,140,4096.852186
23.783301,166,4098.38525
22.424876,158,4099.944507
21.962126,147,4101.502757
15.370909,242,4103.145484
26.011988,183,4104.718151
26.112632,187,4106.269563
27.282297,195,4108.735181
22.581051,154,4110.275945
20.082098,130,4111.817995
25.699688,182,4113.36977
19.934754,131,4114.88515
21.314951,142,4116.409222
19.737518,129,4117.950044
19.973078,129,4119.476349
23.241324,160,4121.03071
22.096493,149,4122.568364
24.210399,170,4124.139599
23.523124,160,4125.660358
14.799029,181,4127.226614
20.979956,140,4128.760115
19.942154,129,4131.207692
21.952391,149,4132.752657
18.181512,113,4134.251023
29.026527,209,4135.863245
13.065134,185,4137.454769
23.966286,166,4139.020722
24.263633,168,4140.573685
25.969816,183,4142.154151
26.063628,183,4143.723022
18.951619,121,4145.209895
27.436009,198,4146.780956
26.951157,192,4148.375435
17.649029,345,4151.011228
19.756176,128,4152.547375
23.721263,162,4154.099902
18.256714,249,4155.748778
17.573598,218,4157.355933
18.999613,123,4158.859936
25.123495,178,4160.444038
26.99954,205,4162.053281
24.741633,178,4163.629826
26.985124,199,4165.23064
23.483461,160,4167.684794
23.668882,162,4169.231225
21.156228,281,4170.90916
21.452243,143,4172.44586
23.913062,165,4174.017558
19.195949,123,4175.541964
24.614842,170,4177.128211
21.294949,142,4178.678729
21.024401,138,4180.222889
18.381924,251,4181.875383
26.662245,195,4183.447083
21.168827,146,4184.998814
26.990015,196,4187.466486
23.469217,160,4188.993592
20.624165,135,4190.540488
23.366898,165,4192.101504
26.963401,192,4193.694575
21.062096,138,4195.242977
27.335904,193,4196.847378
18.005248,231,4198.465798
28.145743,203,4200.07358
20.65849,136,4201.623833
17.467551,318,4203.362377
24.271222,169,4205.814113
23.185367,160,4207.346275
27.612652,198,4208.933119
22.369515,151,4210.484097
26.962543,193,4212.060132
18.556275,236,4213.715653
22.049507,147,4215.249508
17.986575,112,4216.76464
18.791824,121,4218.276046
18.794313,121,4219.808608
25.058389,174,4221.392748
22.511848,153,4222.951431
19.425622,126,4224.46536
23.554521,164,4226.921431
19.866324,2706,4231.949443
26.960173,196,4233.545445
19.746127,129,4235.083135
21.094155,142,4236.610197
25.4318,182,4238.194143
22.370574,151,4239.759999
26.42833,188,4241.352288
20.619009,136,4242.889972
26.353776,187,4244.469171
23.680643,163,4246.893591
23.043364,158,4248.424551
23.268737,163,4249.995645
24.229558,170,4251.578811
17.984464,113,4253.109584
20.116962,130,4254.631903
21.972328,150,4256.182276
20.623304,137,4257.726157
25.487387,179,4259.312792
19.365187,124,4260.824606
28.245445,206,4262.422369
19.338381,123,4263.952069
24.250901,169,4265.500323
21.461172,144,4267.969689
20.042021,260,4269.613062
22.333562,149,4271.168738
27.012899,193,4272.757787
17.967213,1677,4276.866123
16.856257,2812,4281.985996
21.059157,141,4283.528309
22.535094,155,4285.074574
27.275493,195,4286.693549
12.876784,229,4288.299103
18.415978,117,4289.818654
25.403581,180,4292.264979
24.247188,170,4293.817884
18.012206,114,4295.332188
18.635301,242,4296.958201
20.364181,139,4298.508951
26.455233,189,4300.106232
16.463212,208,4301.709952
10.564788,155,4303.258989
18.277177,219,4304.862824
25.441442,182,4306.414533
17.989675,112,4307.910564
26.078852,188,4309.485047
20.148063,131,4311.880961
21.648755,146,4313.397622
19.650018,235,4315.035542
28.254872,206,4316.640724
25.920314,181,4318.214029
26.013435,190,4319.788708
18.561588,287,4321.462348
27.346094,202,4323.050483
26.115783,189,4324.625563
27.013199,191,4326.234575
17.572236,215,4328.695561
18.403287,267,4330.348209
26.882843,194,4331.920595
25.213005,178,4333.512133
27.910073,202,4335.101048
18.048125,119,4336.624321
17.967418,116,4338.119207
13.408175,178,4339.677449
23.033995,317,4341.389577
26.455061,190,4342.969328
21.936322,151,4344.507416
17.369742,720,4347.554798
23.301795,160,4349.11105
23.99335,172,4350.690161
28.262454,208,4352.314412
25.031735,176,4353.851066
21.196204,148,4355.400555
21.136953,140,4356.925844
27.779494,204,4358.521037
26.452059,189,4360.068319
25.118747,177,4362.538779
27.654429,202,4364.134967
19.133162,122,4365.657595
27.584834,201,4367.268025
20.090464,130,4368.783095
21.129663,144,4370.328268
23.263123,160,4371.893087
22.829903,156,4373.45755
24.971882,173,4375.047172
20.386288,133,4376.584761
25.985657,188,4378.144003
24.650225,174,4379.70692
