#{"t_start": 1737020819.9345298, "env_id": "None"}
r,l,t
13.732926,195,3078.031147
12.46581,175,3079.443398
10.093816,173,3080.814506
17.448292,223,3082.236864
15.514643,201,3083.656065
11.174179,170,3084.977223
11.521987,193,3086.339917
5.237131,106,3087.577176
5.736546,109,3088.845463
10.725192,171,3090.172156
4.368607,99,3091.432173
5.742788,114,3092.620864
6.868992,146,3093.918381
13.771595,193,3095.328237
6.753795,126,3096.586878
8.752979,152,3097.940442
8.636655,155,3099.244402
23.39013,169,3100.5916
12.176676,179,3102.02817
13.07437,189,3103.448492
9.502806,168,3104.781313
15.54592,221,3106.263832
13.263947,186,3107.641271
8.266978,157,3108.993103
21.533532,273,3110.583696
26.461028,203,3111.961572
7.674869,147,3113.314014
19.71765,386,3115.160233
15.847739,201,3116.583585
7.731479,130,3117.875599
9.784608,155,3119.130386
12.8463,263,3120.640248
5.502495,114,3121.837289
8.26838,140,3123.110806
10.403229,168,3124.544908
10.274093,163,3125.86745
9.250248,147,3127.201617
20.282357,289,3128.784535
6.304337,116,3130.121324
9.850924,160,3131.4345
10.32929,181,3132.765343
4.299391,93,3133.921502
10.930613,163,3135.234643
6.632541,120,3136.478579
5.452703,109,3137.737145
5.568497,113,3138.999604
6.256835,135,3140.241548
5.838574,113,3141.444363
4.438031,96,3142.633277
6.953802,119,3143.830013
5.695202,110,3145.03305
4.859156,103,3146.233913
4.399614,94,3147.397445
5.922493,123,3148.594129
13.957231,180,3149.941935
7.823283,160,3151.236575
10.381922,164,3152.536704
8.740335,143,3153.8234
5.882685,111,3154.995516
9.632754,159,3156.333896
7.147179,124,3157.613425
12.723324,172,3158.933363
10.884067,183,3160.287704
13.479042,195,3161.660377
6.927681,127,3162.928802
10.546774,168,3164.240991
7.356019,162,3165.572603
15.987885,219,3167.075505
13.570873,191,3168.431896
18.584922,249,3169.91858
24.459908,333,3171.590899
5.865068,110,3172.809427
4.508644,100,3174.0048
4.631669,101,3175.204655
5.023268,104,3176.403699
8.8126,154,3177.78108
7.194036,134,3179.082464
7.188745,131,3180.325449
7.88871,148,3181.619053
4.407479,94,3182.779343
7.697116,131,3184.050876
4.928624,99,3185.244796
5.575569,113,3186.607014
5.70982,110,3187.858287
10.046248,166,3189.190789
9.028033,155,3190.470739
18.925688,277,3192.055715
17.249505,324,3193.664759
8.535523,154,3194.944242
9.375434,159,3196.24887
8.47361,142,3197.540589
10.334587,156,3198.856405
15.162598,196,3200.30887
8.694609,186,3201.747739
14.513491,196,3203.13613
12.342406,183,3204.483531
24.853605,349,3206.174654
4.8377,101,3207.371022
8.54856,139,3208.615065
5.345838,114,3209.82081
16.983458,232,3211.339803
4.503762,94,3212.507139
9.64558,154,3213.815219
16.992951,404,3215.619464
8.802837,275,3217.166223
7.424396,130,3218.381132
5.899651,111,3219.568116
10.27543,169,3220.9146
12.85356,178,3222.268826
5.506779,108,3223.432448
6.811109,121,3224.769097
6.202753,115,3225.970966
8.461573,165,3227.32838
10.071192,162,3228.644216
5.314886,105,3229.844422
6.80783,124,3231.139981
8.57442,150,3232.461494
15.62317,231,3233.948137
7.517126,145,3235.23256
8.668722,154,3236.614636
7.565067,132,3237.88752
8.592461,147,3239.183499
9.114141,160,3240.509268
9.207535,171,3241.801581
8.936221,150,3243.062844
9.40282,159,3244.378305
15.247487,198,3245.793835
6.422566,127,3247.044627
9.709372,155,3248.333531
16.833528,216,3249.753779
11.854164,169,3251.079837
20.675752,270,3252.604862
17.703707,223,3253.531402
8.889147,147,3254.849194
15.056604,197,3256.228355
6.294274,125,3257.451214
16.537712,215,3258.874386
12.381751,176,3260.288556
6.446162,119,3261.583588
19.012503,238,3263.065401
19.006066,223,3264.589988
21.807153,257,3266.117583
5.117322,102,3267.318049
27.088996,422,3269.145028
19.603536,231,3270.678535
11.849711,215,3272.081522
17.833154,332,3273.746352
8.297705,139,3275.083228
12.408185,179,3276.546801
13.313118,232,3278.031977
17.812241,217,3279.569977
4.946689,97,3280.780833
11.04409,170,3282.144174
16.37433,216,3283.601977
5.625926,108,3284.811808
4.762183,116,3286.034274
7.843175,143,3287.479671
8.901688,143,3288.81805
18.59368,228,3290.278539
16.614859,218,3291.84549
14.475206,202,3293.251304
11.682976,173,3294.635586
9.002493,146,3295.876334
7.542382,132,3297.122339
13.156347,189,3298.445055
8.909099,149,3299.725355
5.476162,107,3300.937833
7.354178,130,3302.211701
5.867695,117,3303.435394
16.659934,211,3304.904143
18.261951,228,3306.326521
9.092155,159,3307.608324
10.608356,170,3308.950399
10.770231,164,3310.287219
8.027871,133,3311.524201
14.486427,194,3312.92729
23.758318,275,3314.472247
23.312493,190,3315.815585
8.452609,149,3317.099693
11.5248,175,3318.47965
23.454669,304,3320.088542
12.914244,203,3321.460548
7.678246,151,3322.728919
8.933905,146,3324.019227
11.398813,185,3325.398975
26.014435,195,3326.83015
8.867254,153,3328.166614
8.590762,134,3329.441142
24.336186,277,3331.047676
16.875814,260,3332.603935
13.071846,185,3333.943553
8.595312,145,3335.185114
9.600037,162,3336.506235
6.519584,118,3337.7528
15.701791,208,3339.16555
14.067625,196,3340.551231
5.016413,106,3341.736083
7.277495,155,3343.07373
4.178016,95,3344.238068
9.623032,157,3345.559806
4.428253,97,3346.723595
4.478756,97,3347.909283
8.267662,153,3349.212876
6.1832,122,3350.457497
8.31492,143,3351.697181
4.450431,97,3352.900311
3.365503,90,3354.04195
12.284761,177,3355.426757
17.913938,231,3356.872888
8.23703,148,3358.142637
17.300917,224,3359.53524
15.597165,233,3361.01203
8.954805,163,3362.297028
10.068118,175,3363.667437
22.968075,294,3365.24335
18.8275,271,3366.817909
17.03739,243,3368.372389
10.344439,199,3369.758154
22.762025,339,3371.465917
13.807574,191,3372.93207
6.017433,155,3374.266682
26.002877,262,3375.797373
3.810453,94,3377.050344
13.022374,227,3378.519137
16.184305,216,3379.956115
22.162124,276,3381.558714
8.244126,144,3382.843267
7.099755,130,3384.056958
9.320634,172,3385.448823
19.178433,142,3386.747285
12.140782,191,3388.104145
15.378137,237,3389.557574
8.58637,166,3390.867251
9.04904,149,3392.156892
4.585525,104,3393.348657
13.901725,207,3394.746681
20.230456,320,3396.405263
11.968275,175,3397.736762
6.990193,145,3399.016706
16.637583,210,3400.417377
5.215807,147,3401.693003
10.912225,169,3403.008305
16.29535,213,3404.386319
7.249404,134,3405.73828
20.954374,171,3407.071627
19.428845,371,3408.812961
20.976932,159,3410.109253
11.37943,181,3411.515188
8.992516,242,3413.036714
13.865282,264,3414.613483
10.144639,247,3416.147926
8.892817,155,3417.450314
5.70718,122,3418.766466
13.196428,250,3420.310298
22.430569,362,3422.030844
17.484189,252,3423.568616
22.221447,283,3425.163369
32.687232,411,3427.004237
17.107802,237,3427.982139
25.309432,296,3429.594878
19.875292,245,3431.065449
19.226084,240,3432.554122
8.543299,165,3433.942137
18.495185,227,3435.415741
14.947978,219,3436.838036
14.373662,273,3438.404113
18.425143,226,3439.908567
16.44644,220,3441.413725
12.110849,168,3442.728415
7.65765,157,3444.030228
25.001622,324,3445.709311
11.580725,197,3447.09026
15.611137,214,3448.664146
7.3849,160,3450.052024
9.147438,143,3451.370348
6.655377,147,3452.772102
7.548451,135,3454.214421
12.106437,182,3455.571068
4.019146,110,3456.964369
9.468883,157,3458.260038
7.605698,154,3459.629568
10.10715,187,3461.000431
11.18766,171,3462.334529
10.43658,165,3463.721071
11.890428,173,3465.071941
18.003537,243,3466.567296
27.011402,400,3468.432442
14.237763,195,3469.889479
5.646622,112,3471.140293
20.730765,242,3472.605444
19.960943,136,3473.862927
19.431869,235,3475.362711
8.702993,146,3476.701428
25.412235,185,3478.094019
25.202754,315,3479.688267
8.841729,150,3481.013976
6.832492,123,3482.237653
13.428347,185,3483.56962
12.761743,195,3484.97537
10.50791,186,3486.289949
7.526999,155,3487.617569
15.71555,202,3489.035459
8.530789,152,3490.383841
9.135584,177,3491.695386
19.945689,132,3492.992042
15.571306,214,3494.378824
14.318425,248,3495.848795
15.584367,206,3497.243949
16.280842,228,3498.687804
16.055159,214,3500.21616
4.075169,94,3501.40829
16.424957,249,3502.912452
19.434281,262,3504.514913
20.515409,252,3506.047328
6.933887,146,3507.3264
9.444067,155,3508.606864
13.123224,205,3509.975546
7.403017,149,3511.294955
6.929483,147,3512.563745
5.872874,149,3513.845
19.601624,258,3515.322606
8.674816,152,3516.609366
