#{"t_start": 1737009019.944477, "env_id": "None"}
r,l,t
26.36136,194,5057.834749
26.472782,196,5061.971372
27.045081,199,5066.138716
24.225533,180,5070.087043
24.46055,185,5074.051518
18.794607,120,5077.104847
22.368667,156,5080.666042
21.6273,153,5084.204533
27.399787,213,5088.550731
22.568747,158,5092.183091
23.414068,170,5096.001457
26.423456,197,5100.133203
20.014918,139,5103.421667
22.592796,168,5107.148995
22.596271,163,5110.80174
23.519831,169,5114.538347
22.841624,167,5118.247994
19.206737,125,5121.38712
27.755264,209,5125.702739
25.685342,186,5129.70513
26.034136,188,5133.788451
22.020158,155,5137.336472
22.360485,158,5140.950216
22.847205,159,5144.568808
19.203209,124,5147.670977
18.480943,146,5151.07204
25.185158,182,5155.019138
23.406785,171,5158.911885
22.877676,162,5162.623169
23.913487,173,5166.420019
23.002882,159,5170.055396
25.96939,192,5174.105415
27.630528,214,5178.469058
25.492334,183,5182.484831
22.330446,156,5186.031926
22.009006,152,5189.539105
25.489559,188,5193.588863
21.958688,154,5197.122957
24.774259,182,5201.083564
24.759342,178,5204.939133
28.690838,215,5209.36642
25.457636,192,5213.46549
21.985872,151,5216.939544
27.744449,214,5221.339283
18.187636,120,5224.454678
25.931265,202,5228.732234
26.392506,199,5232.922688
19.948582,138,5236.217583
19.196797,127,5239.339465
21.672199,155,5242.900388
22.95376,158,5246.468682
24.963378,179,5250.353259
23.165102,171,5254.089442
28.235074,219,5258.519641
21.69059,160,5262.100724
25.229516,181,5266.055113
22.250778,153,5269.602159
28.695303,234,5274.456156
21.80282,151,5277.921917
25.742605,188,5281.955669
27.593736,209,5286.28551
19.705144,130,5289.50139
18.769517,119,5292.573224
24.557709,176,5296.406965
21.506935,145,5299.838785
21.067457,144,5303.206336
28.312193,223,5307.668602
22.300195,156,5311.190062
22.312479,159,5314.784484
17.975643,177,5318.657031
26.418262,203,5322.906749
27.611577,209,5327.222177
26.075314,191,5331.306808
19.753841,129,5334.506621
21.959045,152,5338.023295
22.873507,168,5341.774533
19.006694,129,5344.973341
25.09914,187,5348.971436
24.94124,181,5352.871282
26.825639,204,5357.185387
27.048513,204,5361.488147
26.458151,208,5365.782994
27.896568,216,5370.240432
24.547549,174,5374.040237
25.265381,182,5378.004163
20.961987,142,5381.374221
22.545664,161,5384.953126
26.823696,207,5389.237195
22.987482,160,5392.857123
26.056933,188,5396.901885
22.336273,156,5400.505925
19.921325,144,5403.885678
24.078262,170,5407.637433
23.559308,169,5411.390238
19.023577,137,5414.657376
22.336626,162,5418.322689
23.950118,174,5422.255457
24.80366,187,5426.283347
29.081526,242,5431.090852
20.035941,145,5434.518195
26.063159,193,5438.588901
26.224931,188,5442.604653
19.273696,125,5445.738092
23.800903,168,5449.45355
27.347213,207,5453.779733
20.56489,138,5457.084103
22.050869,151,5460.553493
19.778898,133,5463.777985
26.799269,203,5467.991319
23.503509,166,5471.638139
18.478828,118,5474.641209
22.400858,155,5478.157893
21.521476,147,5481.573567
24.485892,174,5485.407959
26.414618,192,5489.535309
22.979088,162,5493.24141
23.78823,171,5497.019799
29.104101,227,5501.571843
23.815417,172,5505.372754
22.825549,161,5508.991499
19.182699,145,5512.370642
27.066599,200,5516.489639
27.327071,200,5520.707038
26.407349,194,5524.781359
18.846516,141,5528.106102
26.483111,214,5532.525132
21.92073,152,5536.040406
26.437754,193,5540.119062
26.419844,200,5544.307199
24.131211,179,5548.191615
21.145679,149,5551.634837
19.73575,131,5554.839065
22.373392,153,5558.391506
21.711129,156,5562.099128
25.980413,193,5566.187192
26.998441,198,5570.37235
19.001728,133,5573.625112
25.054947,180,5577.520465
21.114995,148,5580.987137
18.418679,120,5584.01843
24.012719,168,5587.7424
25.246958,179,5591.642002
26.680894,195,5595.836173
24.074286,167,5599.592469
21.008803,143,5603.003925
21.764711,155,5606.592195
26.477263,213,5611.025739
21.69463,152,5614.55398
26.079093,190,5618.653947
23.992381,173,5622.554261
21.633948,152,5626.153607
19.243673,133,5629.459107
24.749849,194,5633.542501
22.033573,151,5637.055089
22.876394,159,5640.709058
27.923108,218,5645.175856
26.977834,197,5649.341301
21.066793,143,5652.777962
18.909963,126,5655.957658
26.189992,192,5660.175829
19.256085,246,5665.052447
18.467161,135,5668.357271
21.005849,141,5671.738532
19.398958,130,5674.975135
23.539466,167,5678.742847
23.484388,168,5682.5252
23.487109,166,5686.27361
27.109719,202,5690.62505
23.784094,172,5694.442805
22.842556,161,5698.140995
25.467076,184,5702.121468
25.751292,186,5706.139122
24.500647,178,5710.063131
24.611684,184,5714.088
21.072541,140,5717.476292
19.347344,129,5720.709508
24.205629,180,5724.642995
19.906551,138,5728.041228
24.143092,186,5732.104666
22.590315,163,5735.826821
23.691993,182,5739.809944
23.755592,170,5743.613605
20.389206,141,5746.988556
27.319522,201,5751.205889
23.494656,168,5755.070789
20.388176,137,5758.457804
26.203287,194,5762.588681
23.527875,165,5766.343967
21.946476,159,5769.990516
19.386818,126,5773.127002
27.895305,207,5777.425661
28.685702,215,5781.859114
22.825894,161,5785.553327
26.632285,192,5789.693879
25.031595,195,5793.825665
26.057295,190,5797.960738
21.0598,147,5801.44382
27.35815,203,5805.690684
23.360889,172,5809.510483
25.735019,186,5813.510747
25.120581,178,5817.442759
26.878436,208,5821.894061
28.695413,214,5826.310548
19.990664,147,5829.79391
19.738766,130,5832.977449
24.508769,177,5836.910479
24.708721,175,5840.761234
25.009772,175,5844.60858
26.478539,195,5848.772813
26.691933,201,5853.01026
22.384061,159,5856.674905
26.463031,197,5860.87668
18.774293,132,5864.15676
25.056417,187,5868.17409
22.999203,160,5871.792031
19.814672,137,5875.158845
22.132122,154,5878.727575
22.848523,163,5882.41099
19.797579,135,5885.709161
21.304197,147,5889.248053
26.025912,190,5893.339459
11.930558,196,5897.525947
22.325932,151,5901.176906
23.749186,183,5905.183419
22.848976,164,5908.894763
24.138587,171,5912.744676
22.548146,160,5916.392469
24.205559,181,5920.344146
26.719516,204,5924.661412
18.206323,123,5927.789808
24.941087,180,5931.759497
21.973493,150,5935.273579
22.268592,157,5938.894724
22.407771,163,5942.558373
18.427478,132,5945.844171
25.925245,187,5949.878526
26.885361,209,5954.291568
24.128064,169,5958.128453
24.991065,178,5962.045047
27.6699,211,5966.472457
19.698595,233,5971.174411
22.527934,157,5974.745121
24.616911,190,5978.825529
21.172393,148,5982.308951
21.511633,150,5985.859348
27.354905,202,5990.14535
26.884503,206,5994.510635
19.039047,128,5997.708785
23.193603,167,6001.477067
25.203221,183,6005.428571
23.296139,178,6009.371781
27.074985,205,6013.67652
25.935858,186,6017.761184
27.21868,198,6022.121921
23.485193,167,6025.910198
24.211167,191,6029.995631
18.47653,131,6033.210152
26.156402,192,6037.362619
18.829711,133,6040.610296
24.763811,175,6044.495627
25.92197,184,6048.445792
18.00515,235,6053.162386
24.744654,189,6057.261918
23.073486,159,6060.943618
20.38487,141,6064.356586
22.063505,149,6067.8618
23.222563,174,6071.708383
26.170929,193,6075.780148
26.414456,212,6080.096364
19.663764,130,6083.286387
22.836003,164,6087.079178
23.355639,171,6090.913112
24.502435,176,6094.776818
17.253119,226,6099.328955
28.210329,214,6103.711543
23.010945,157,6107.284587
19.594835,233,6111.945625
26.952489,200,6116.346641
23.808091,172,6120.196404
23.084477,162,6123.826083
23.300243,178,6127.724704
26.232799,190,6131.78419
23.857473,177,6135.612218
20.027928,140,6138.963023
26.424278,197,6143.15818
20.034974,139,6146.495669
18.975076,127,6149.642529
18.838765,124,6152.813163
18.450632,125,6155.948598
19.74251,132,6159.174286
25.188236,187,6163.136335
20.954008,140,6166.441165
24.965096,175,6170.2756
25.241826,185,6174.290929
23.906316,168,6178.080199
21.90687,151,6181.596922
22.87605,164,6185.270863
26.990514,216,6189.626529
20.70395,141,6192.997199
27.727712,207,6197.313843
21.145979,145,6200.726554
21.048797,140,6204.080151
29.101487,243,6208.845576
23.953614,169,6212.563938
21.944024,150,6215.997568
24.216913,175,6219.880629
19.288258,127,6223.113796
27.096372,198,6227.268765
23.311217,167,6230.946754
28.221667,225,6235.476639
21.648659,151,6238.94782
20.64031,143,6242.347696
23.205336,165,6245.994581
23.138263,162,6249.6475
21.734335,153,6253.147811
25.033539,183,6257.095327
21.802268,153,6260.647367
20.338379,143,6264.030821
23.185326,172,6267.810057
24.997199,174,6271.631432
25.58575,203,6275.830703
25.975494,188,6279.847731
21.300099,145,6283.282388
20.580042,138,6286.664441
23.232879,162,6290.30747
20.349528,140,6293.663221
26.464001,195,6297.747862
22.357061,156,6301.287913
20.111178,138,6304.587268
20.117933,142,6307.931478
25.456113,184,6311.910729
25.269076,184,6315.918827
25.550462,189,6319.929555
20.919213,146,6323.309764
27.279157,201,6327.497866
26.957091,194,6331.614985
29.056119,227,6336.181603
22.372375,156,6339.743116
20.04291,147,6343.214619
26.706763,194,6347.292739
28.657083,230,6352.042876
20.390878,140,6355.382355
19.147661,141,6358.73174
22.062187,151,6362.203544
25.504172,186,6366.142428
20.668895,140,6369.463528
22.0374,154,6373.013774
20.636013,146,6376.44627
20.935971,145,6379.90819
22.338174,163,6383.596462
24.569523,184,6387.529788
18.982057,127,6390.694609
17.128771,258,6395.770817
21.317742,148,6399.200166
21.985474,152,6402.69933
24.174394,179,6406.548735
28.647501,224,6411.065438
20.082233,132,6414.245667
19.686203,130,6417.547784
19.785713,134,6420.832297
19.412165,131,6423.982191
23.690297,185,6427.980162
23.107843,161,6431.593879
22.437413,162,6435.182247
25.424461,186,6439.182461
27.399579,204,6443.449542
25.111487,182,6447.415878
21.118822,142,6450.796342
22.882356,167,6454.565704
27.036791,202,6458.847198
21.0028,144,6462.310868
20.16861,141,6465.679347
26.439066,198,6469.913949
28.674664,238,6474.745171
23.503054,170,6478.561086
23.535231,170,6482.394146
22.425498,160,6486.082734
26.946481,198,6490.309113
26.039523,190,6494.382844
26.965399,198,6498.59855
24.471107,182,6502.58076
24.523665,184,6506.577825
24.760032,180,6510.566181
23.361529,174,6514.429871
26.431846,207,6518.780351
26.660198,194,6522.945776
26.982897,195,6527.1127
28.207809,210,6531.494383
24.483075,174,6535.363342
23.509826,167,6539.094889
21.710535,151,6542.62945
18.052975,181,6546.578108
22.320343,156,6550.244799
22.866862,163,6553.981994
24.200026,172,6557.83328
22.868617,158,6561.450046
22.50115,159,6565.047714
25.09149,179,6569.00009
21.594989,152,6572.529547
18.800388,134,6575.847903
25.9532,199,6580.078076
27.905015,209,6584.416692
27.657472,202,6588.662569
27.592976,210,6593.133631
21.451839,146,6596.585232
22.320092,154,6600.133605
22.284065,157,6603.744797
26.626184,195,6607.911098
18.394263,122,6611.030552
27.017887,197,6615.260128
27.665462,205,6619.748698
22.950876,160,6623.426858
26.457417,194,6627.595558
21.988003,154,6631.211895
26.796071,201,6635.464227
18.811211,129,6638.648512
23.181749,164,6642.394711
22.988163,159,6646.067238
23.988424,182,6650.066463
26.060366,195,6654.24661
26.431693,206,6658.593834
24.257069,170,6662.417696
18.758191,120,6665.500845
25.980399,185,6669.499353
27.286777,205,6673.789011
26.389812,191,6677.898085
16.474908,249,6682.851106
21.121231,147,6686.349115
26.211093,192,6690.451083
21.944326,153,6693.984437
26.449874,194,6698.142486
26.863897,203,6702.348066
23.390586,173,6706.145574
23.012092,159,6709.782927
23.284438,165,6713.517818
25.638016,202,6717.810992
25.636364,202,6722.068037
19.804007,130,6725.332611
19.34859,134,6728.662915
26.223655,194,6732.798393
18.442141,122,6735.898563
24.748397,175,6739.801439
23.300697,165,6743.518259
27.314559,203,6747.780874
24.740697,181,6751.798471
21.056791,143,6755.201707
24.093289,170,6759.000483
17.964649,138,6762.349541
21.728379,150,6765.850672
25.716555,183,6769.848668
27.351028,212,6774.259862
23.964316,166,6777.998186
23.306997,166,6781.71429
25.118335,181,6785.664373
21.176868,147,6789.11462
24.941159,176,6793.002179
23.72971,181,6796.961641
21.015529,150,6800.491369
21.115223,151,6803.99682
21.11481,146,6807.446723
22.027868,151,6810.979432
27.327959,201,6815.218736
27.221772,196,6819.498235
24.116973,169,6823.313402
25.676809,189,6827.365751
23.1188,161,6831.018668
27.205611,201,6835.282421
22.300658,341,6841.578653
25.540168,185,6845.596967
25.457321,183,6849.569173
19.709957,134,6852.835238
22.268814,155,6856.401516
27.001529,198,6860.775841
23.943244,179,6864.679898
25.5965,203,6868.914219
21.57702,151,6872.402667
26.435241,194,6876.53609
28.69748,222,6881.09674
23.260154,164,6884.886085
20.125406,135,6888.231003
21.949553,156,6891.831989
20.580817,138,6895.1477
11.759516,243,6900.036151
25.233005,184,6904.002744
26.064907,190,6908.117872
21.993175,153,6911.65293
21.664378,148,6915.1194
20.680804,141,6918.501914
22.958429,160,6922.103176
21.628362,155,6925.70294
22.840932,159,6929.370586
18.204037,121,6932.612785
25.074386,181,6936.516783
24.59323,179,6940.433425
27.293765,204,6944.735504
27.354488,202,6949.033865
24.794092,183,6953.103256
24.7873,185,6957.150378
22.311328,158,6960.781245
25.922219,201,6965.017298
26.077641,190,6969.036905
26.702625,196,6973.262215
18.771904,132,6976.51714
23.847412,170,6980.301305
21.303082,148,6983.783875
23.306859,174,6987.630904
28.290735,217,6992.153759
20.176722,134,6995.420375
26.95588,198,6999.632823
20.384368,142,7003.017029
25.96589,190,7007.148407
17.944412,115,7010.169391
21.150039,140,7013.531708
24.75257,183,7017.648126
20.99289,143,7021.098248
25.122853,181,7025.069206
18.158425,130,7028.329551
26.037299,191,7032.43712
26.459791,208,7036.785295
25.185678,183,7040.716172
20.376806,141,7044.035561
22.970163,158,7047.61618
21.95042,153,7051.098321
29.072898,221,7055.565901
26.378514,192,7059.670905
26.994961,201,7063.837492
23.973577,168,7067.570818
26.197573,188,7071.568987
23.282133,163,7075.238065
18.980774,126,7078.470392
24.995649,176,7082.315063
19.045031,126,7085.482589
22.151291,157,7089.054478
21.117882,151,7092.51509
19.145797,125,7095.638038
27.602199,204,7099.967592
24.614498,181,7103.882833
21.307157,147,7107.287805
21.78974,149,7110.738304
18.165168,119,7113.797603
19.963419,137,7117.0853
18.469798,121,7120.138454
23.282789,163,7123.832293
21.130292,144,7127.238112
25.989324,188,7131.263894
20.610512,139,7134.534566
27.303267,201,7138.733233
18.811228,123,7141.817271
23.090812,161,7145.418915
21.455704,151,7148.938291
27.319144,198,7153.203961
24.256307,173,7156.999286
23.681655,177,7160.847971
24.173243,174,7164.669708
22.995059,161,7168.302919
17.935494,121,7171.401569
21.566257,149,7174.884372
22.863515,160,7178.485516
22.98706,161,7182.069728
23.370013,167,7185.816007
25.680201,185,7189.76825
25.100328,176,7193.638788
24.178694,183,7197.571371
24.220127,173,7201.355328
20.350775,141,7204.702276
23.330469,173,7208.488714
25.703588,190,7212.567088
20.95453,141,7215.988674
24.206892,173,7219.869298
18.170072,120,7222.920117
25.948894,197,7227.038906
24.79797,178,7230.881939
19.762236,135,7234.153115
20.121269,133,7237.368244
27.735216,203,7241.622817
22.072185,154,7245.137056
25.69167,190,7249.189537
27.33208,212,7253.53616
23.975174,181,7257.483156
24.752084,194,7261.618949
24.197364,171,7265.403955
24.779079,182,7269.336203
24.038174,172,7273.133316
25.092312,190,7277.205785
24.217253,171,7281.055994
23.740121,169,7284.888718
23.288425,167,7288.620645
27.090082,197,7292.784365
21.481353,145,7296.205219
25.12874,184,7300.120695
27.375836,211,7304.473435
24.720347,188,7308.435585
26.089391,203,7312.656278
26.639902,196,7316.782572
22.916742,159,7320.37337
23.723306,166,7324.123101
21.172482,148,7327.554443
25.065784,184,7331.523209
22.856109,169,7335.323101
18.802181,121,7338.389996
23.194532,169,7342.257553
28.268915,215,7346.673611
19.287191,128,7349.937854
19.124911,125,7353.103351
24.974133,179,7357.039765
19.341428,131,7360.273662
25.720989,183,7364.221351
20.990672,142,7367.58703
28.287857,239,7372.323397
21.079924,144,7375.768008
18.452428,121,7378.804825
25.980077,184,7382.781924
23.749879,181,7386.751376
22.521075,160,7390.406964
21.120083,146,7393.840516
18.47298,120,7396.866711
27.102739,194,7401.023674
21.020224,141,7404.385534
27.719756,207,7408.738366
19.729233,131,7411.971524
22.530329,157,7415.635078
21.068545,142,7419.104594
24.781955,182,7423.070821
23.807838,170,7426.824148
20.945409,142,7430.190377
26.454836,195,7434.305408
22.038374,153,7437.857519
27.081152,196,7442.019991
21.03039,144,7445.437727
19.188059,125,7448.564411
27.764609,211,7452.96445
23.995179,175,7456.806558
25.75875,184,7460.782892
21.771511,147,7464.220236
26.685373,196,7468.401572
25.683275,184,7472.387885
19.290469,125,7475.519355
28.230667,213,7479.953584
17.948784,118,7483.02042
21.464246,145,7486.424375
26.025373,189,7490.47451
24.231514,186,7494.491257
23.905664,178,7498.402865
21.033978,155,7501.989084
20.097499,135,7505.258288
23.385535,166,7508.953933
21.70467,163,7512.65822
22.033771,158,7516.259023
20.333917,139,7519.60398
21.157959,149,7523.105934
23.48167,167,7526.822852
25.726385,192,7530.936013
21.677567,146,7534.403258
26.699028,198,7538.571603
19.771319,129,7541.737278
24.726955,180,7545.767968
19.433278,129,7549.019866
27.646512,215,7553.371961
19.238698,291,7558.905255
23.122659,173,7562.691849
24.747493,181,7566.622117
22.823546,159,7570.241812
25.038281,192,7574.375197
24.294403,175,7578.291401
26.447532,204,7582.65435
21.305362,147,7586.119865
27.636051,204,7590.474444
24.726075,179,7594.357781
27.917999,210,7598.723621
28.677125,225,7603.305126
25.578385,184,7607.323633
19.349206,126,7610.475564
20.110658,134,7613.779174
22.28465,160,7617.392308
23.334848,172,7621.158636
19.718029,133,7624.408737
25.983969,195,7628.559812
20.372633,145,7631.975865
18.216111,131,7635.192127
24.444791,172,7639.009108
26.969302,193,7643.142251
23.399988,168,7646.88938
26.41276,194,7651.009199
24.210544,179,7654.989727
25.998738,189,7659.076056
26.469109,214,7663.459253
25.080126,180,7667.392645
24.097392,169,7671.159291
23.41677,171,7674.906349
27.621371,207,7679.298045
21.511699,145,7682.720333
26.945639,201,7686.920766
19.16065,125,7690.058515
24.490008,179,7693.938327
21.297078,149,7697.373696
19.944129,131,7700.610391
24.161789,171,7704.337594
27.93816,209,7708.606853
18.19074,123,7711.690984
21.326223,151,7715.173611
23.344758,166,7718.926187
19.422926,126,7722.043324
21.44723,151,7725.537097
22.511882,160,7729.190134
23.96673,169,7732.92347
19.752627,135,7736.159919
20.993971,144,7739.522975
27.597949,203,7743.843318
21.322136,149,7747.309755
25.12162,181,7751.207797
21.559978,156,7754.74341
22.590968,157,7758.307758
23.001199,164,7761.988513
29.087637,227,7766.576729
24.984175,177,7770.409068
26.935417,196,7774.558077
18.979645,125,7777.709714
28.237076,215,7782.077054
22.413846,157,7785.691634
23.009411,157,7789.289354
27.893312,210,7793.642528
24.767404,179,7797.527338
18.210242,125,7800.660291
21.192005,146,7804.060635
21.964772,157,7807.672162
18.130638,128,7810.877048
29.097356,223,7815.393901
23.971372,184,7819.356725
28.170426,217,7823.789709
25.625533,193,7827.860576
21.58572,152,7831.372711
22.577833,163,7835.059627
19.031345,129,7838.223919
19.055078,325,7844.227801
26.955275,195,7848.358704
21.490068,148,7851.792098
21.013353,150,7855.297311
22.411763,159,7858.891205
20.122898,134,7862.14435
21.591042,150,7865.607885
18.799791,121,7868.659834
23.538777,170,7872.375361
20.617486,140,7875.786701
19.729839,128,7879.021709
24.785318,177,7882.860124
26.040732,187,7886.875226
26.999431,195,7890.944165
21.614297,151,7894.394473
25.055961,179,7898.291913
24.756462,191,7902.344474
23.058415,159,7905.928258
21.952909,154,7909.4447
18.427366,116,7912.426263
26.814061,200,7916.622071
23.958785,184,7920.611788
24.284982,177,7924.45738
23.976021,170,7928.228424
21.957151,153,7931.723651
25.999987,202,7935.944726
26.949431,198,7940.125019
20.682187,145,7943.622477
19.727542,132,7946.89104
21.758031,148,7950.342132
22.891331,169,7954.111706
28.178967,220,7958.573409
24.171082,176,7962.426491
19.998351,136,7965.704744
23.82193,176,7969.511921
20.6442,143,7972.891245
23.205636,174,7976.695191
22.840914,160,7980.624462
23.070212,161,7984.278598
19.023734,128,7987.445373
22.584543,158,7990.992114
21.073471,152,7994.493229
29.087848,219,7998.956028
27.672648,210,8003.306462
22.031845,152,8006.824796
27.397397,210,8011.242396
25.930671,195,8015.426919
27.929961,210,8019.723876
27.652598,206,8023.961197
20.16657,134,8027.190621
21.589033,152,8030.744494
18.803094,120,8033.780333
26.970807,196,8037.89604
21.007126,143,8041.257829
25.470197,185,8045.211823
27.6332,203,8049.451926
21.104445,146,8052.861459
21.152679,143,8056.244225
27.314951,219,8060.828227
24.114516,173,8064.579217
24.200024,177,8068.410684
26.390807,191,8072.458598
23.078949,163,8076.179443
24.040322,172,8080.008667
27.416403,202,8084.210769
27.644879,205,8088.443234
21.709879,148,8091.859762
19.167828,125,8094.942243
13.859009,199,8099.09423
25.490972,185,8103.076574
26.999713,198,8107.230136
22.011534,153,8110.696476
27.429242,205,8114.89231
24.949883,177,8118.79569
24.800453,180,8122.694385
25.058344,195,8126.813341
22.391983,155,8130.340487
21.15633,145,8133.746579
19.182494,125,8136.84574
25.636942,202,8141.013548
19.255681,123,8144.192713
22.033471,174,8148.041026
21.023056,141,8151.42711
25.47856,187,8155.410336
20.37455,137,8158.659445
22.02362,152,8162.163114
21.11425,144,8165.50822
23.906375,170,8169.259511
24.223592,178,8173.096718
22.590179,161,8176.713007
28.263624,211,8181.030319
25.958157,202,8185.246915
28.669192,224,8189.784138
24.183304,188,8193.788156
20.595895,140,8197.063261
28.629365,220,8201.496952
19.953378,133,8204.714312
26.060653,188,8208.826535
21.949208,151,8212.358558
28.666288,215,8216.769887
18.44885,256,8221.725192
18.844571,396,8228.695372
24.203471,173,8232.491723
24.738899,181,8236.380958
20.955619,144,8239.778654
18.008344,126,8242.894662
26.822465,204,8247.128776
23.019298,160,8250.780755
23.047043,163,8254.46414
24.202749,173,8258.278689
25.557277,182,8262.180012
22.941383,161,8265.797774
24.794676,181,8269.7105
23.110086,161,8273.330458
24.293118,176,8277.214368
26.969311,202,8281.428311
19.123711,129,8284.582752
24.164174,176,8288.409225
29.052383,223,8292.912992
25.673309,187,8296.898039
25.633869,211,8301.362602
27.214315,205,8305.647705
23.687066,166,8309.378418
22.030396,164,8313.029445
20.661195,140,8316.394881
27.070602,204,8320.741105
22.932517,161,8324.398366
18.418372,117,8327.414258
23.139346,163,8331.114626
19.167116,128,8334.296081
23.300189,166,8337.978655
21.481288,149,8341.477405
19.16316,131,8344.748422
27.627718,205,8349.024677
18.806564,129,8352.269239
25.460236,181,8356.213644
25.43975,182,8360.14415
20.944067,151,8363.596486
27.218012,202,8367.844541
25.603941,185,8371.831817
27.426986,205,8376.081994
28.231758,213,8380.495625
24.650319,183,8384.494628
26.417569,197,8388.681971
22.126541,156,8392.246628
27.299222,214,8396.648773
25.00016,180,8400.543642
26.814144,204,8404.795913
23.007603,162,8408.482166
20.921385,143,8411.92356
22.881795,168,8415.676265
24.295155,173,8419.480007
20.949027,143,8422.846074
27.173475,203,8427.082285
20.600701,144,8430.432355
17.992563,114,8433.412808
24.748827,181,8437.340447
20.395287,145,8440.728658
18.758276,120,8443.814227
26.947803,200,8447.995152
24.231173,169,8451.796301
21.75408,149,8455.286299
21.029034,143,8458.666176
18.838878,120,8461.672984
23.834871,171,8465.429557
24.765472,179,8469.327715
25.257467,185,8473.3132
22.981097,174,8477.276122
23.085189,160,8480.963184
26.226864,189,8484.977496
26.429809,191,8489.0662
25.097482,181,8492.977364
20.174877,153,8496.527312
26.443633,208,8500.832166
24.509672,173,8504.642678
19.697107,134,8507.91162
22.542541,283,8513.275432
17.295925,267,8518.546651
26.403776,199,8522.715568
26.69526,195,8526.844982
27.330889,209,8531.209595
22.955514,159,8534.833368
20.141827,141,8538.162818
23.525395,168,8542.093029
21.521561,150,8545.631269
25.040052,183,8549.593128
24.904794,175,8553.416752
23.986211,180,8557.33335
23.287828,168,8561.100271
26.686466,198,8565.230432
24.162723,177,8569.116219
18.048629,116,8572.133291
19.028738,127,8575.263093
27.930292,207,8579.596386
21.951524,149,8583.112877
19.00751,129,8586.312867
21.976394,162,8589.967303
27.320329,200,8594.165131
28.294229,218,8598.646256
23.741507,177,8602.500328
24.75842,177,8606.367264
18.043607,114,8609.398744
21.710775,148,8612.880066
19.770748,129,8616.033753
18.907995,122,8619.111639
20.159018,143,8622.484002
27.700335,207,8626.767908
19.947451,261,8631.834755
17.99477,117,8634.844852
27.263006,217,8639.284159
19.677624,130,8642.496848
21.492419,147,8645.930198
22.019985,150,8649.465588
27.767941,204,8653.732366
26.377904,194,8657.800913
18.423212,117,8660.798775
21.959062,157,8664.364624
23.780626,173,8668.1833
23.732195,178,8672.051119
25.641087,187,8676.165481
23.313827,167,8679.865529
20.968335,148,8683.284646
22.530605,163,8686.944286
23.362702,162,8690.597109
26.846436,194,8694.732623
23.374495,170,8698.468008
22.5816,166,8702.185013
24.207777,186,8706.164136
19.741466,133,8709.397007
26.630179,193,8713.512503
23.974046,170,8717.327831
20.652891,141,8720.680657
21.181049,142,8724.018372
23.274923,167,8727.765303
21.032605,145,8731.178032
19.046364,126,8734.335002
26.105275,200,8738.550448
26.01241,187,8742.635584
21.480068,149,8746.116148
23.537861,167,8749.851344
19.984747,286,8755.295851
22.272823,158,8758.897972
18.989303,127,8762.063666
23.296843,166,8765.779834
23.284576,166,8769.501841
20.316228,134,8772.756053
22.009442,150,8776.255804
25.955679,187,8780.401208
22.523935,159,8784.001207
20.35821,135,8787.2835
21.599483,153,8790.816109
21.321508,151,8794.31748
26.406033,195,8798.465025
20.40019,140,8801.818921
23.316431,166,8805.513163
19.165448,128,8808.784694
22.441046,158,8812.395387
20.032439,143,8815.798301
22.333407,154,8819.314651
21.298043,150,8822.799088
24.64773,192,8826.896456
21.561706,150,8830.368146
27.911297,211,8834.762535
27.353048,225,8839.302456
18.454065,124,8842.402814
25.425408,188,8846.435918
21.718974,153,8849.983016
24.99189,179,8853.882938
18.021653,114,8856.86342
22.902745,158,8860.46961
22.286414,154,8864.012488
20.132426,143,8867.395814
21.97661,152,8870.899663
20.351462,139,8874.281979
21.181475,146,8877.776271
22.879782,172,8881.755565
19.390176,267,8886.935364
22.944623,161,8890.598845
22.857973,157,8894.164687
21.649428,150,8897.649992
21.460026,277,8902.967657
20.618226,143,8906.315816
23.262632,166,8910.01984
25.992365,190,8914.098172
28.124364,215,8918.531698
22.58645,158,8922.135551
21.606849,157,8925.703545
24.51399,176,8929.569996
21.800951,158,8933.15337
22.113763,159,8936.786819
21.294816,151,8940.386618
20.584201,146,8943.83366
20.604086,144,8947.232454
27.086208,197,8951.403612
23.550535,167,8955.103925
27.167835,212,8959.481421
22.058691,154,8962.998114
20.170609,137,8966.281766
25.465903,187,8970.320283
22.119151,156,8973.886992
21.184591,143,8977.281787
27.339596,200,8981.504345
24.510399,174,8985.332091
23.755097,176,8989.201975
20.945611,142,8992.5969
28.247826,210,8996.903876
23.005794,162,9000.530334
22.534545,164,9004.256033
21.589655,149,9007.785031
23.238561,165,9011.517509
23.270962,165,9015.231451
27.63503,205,9019.534526
23.390169,164,9023.232031
24.96629,178,9027.106638
24.015918,170,9030.887367
26.234647,203,9035.147255
17.97174,117,9038.133462
25.262118,180,9041.980661
28.286791,226,9046.532204
18.049528,120,9049.61956
23.553339,171,9053.395807
25.04769,193,9057.503542
21.35401,161,9061.121261
25.108578,181,9065.05253
22.376439,156,9068.614267
26.21469,190,9072.717276
24.803705,186,9076.864319
23.16298,163,9080.521348
21.084662,144,9083.904528
20.641299,139,9087.220913
23.19391,170,9090.955205
21.63693,152,9094.454819
24.494139,173,9098.216755
24.72789,187,9102.205166
26.941351,196,9106.280874
25.104605,179,9110.168843
28.176321,213,9114.600307
20.33115,141,9117.969043
25.397398,185,9121.919506
23.969544,172,9125.69931
22.247341,156,9129.238779
